"artifactId","numIncoming"
"com.squareup.okhttp3:mockwebserver","22088"
"software.amazon.awssdk:profiles","22052"
"org.mortbay.jetty:jetty","22035"
"com.auth0:java-jwt","22034"
"org.hibernate:hibernate-hikaricp","21929"
"io.vertx:vertx-web","21919"
"org.wso2.securevault:org.wso2.securevault","21919"
"com.google.auth:google-auth-library-oauth2-http","21916"
"org.codehaus.plexus:plexus-container-default","21904"
"org.springframework.boot:spring-boot-starter-webflux","21903"
"io.netty:netty-tcnative-boringssl-static","21885"
"org.jetbrains.kotlin:kotlin-test-junit","21756"
"jakarta.transaction:jakarta.transaction-api","21726"
"org.codehaus.groovy:groovy-test","21640"
"org.eclipse.jetty:jetty-http","21591"
"io.projectreactor:reactor-test","21473"
"net.sf.jopt-simple:jopt-simple","21386"
"com.daml:contextualized-logging_2.13","21326"
"org.apache.tomcat:tomcat-jasper","21306"
"io.vavr:vavr","21292"
"org.apache.camel:apt","21283"
"com.squareup:javapoet","21274"
"org.wso2.carbon.identity.framework:org.wso2.carbon.identity.application.mgt","21263"
"org.xerial:sqlite-jdbc","21262"
"org.jboss.resteasy:resteasy-jaxrs","21202"
"org.apache.httpcomponents.client5:httpclient5","21140"
"org.codehaus.jackson:jackson-jaxrs","21076"
"org.finos.legend.engine:legend-engine-language-pure-grammar","21073"
"io.circe:circe-core_2.13","21053"
"io.airlift:slice","21047"
"com.typesafe.akka:akka-testkit_2.10","21023"
"com.yahoo.vespa:component","20966"
"com.palantir.atlasdb:atlasdb-api","20949"
"io.dropwizard:dropwizard-core","20940"
"org.glassfish.jersey.core:jersey-common","20892"
"com.google.inject.extensions:guice-multibindings","20881"
"org.xwiki.commons:xwiki-commons-component-api","20876"
"com.daml:bindings-scala_2.13","20872"
"org.codehaus.groovy:groovy-templates","20850"
"org.dom4j:dom4j","20823"
"org.elasticsearch:elasticsearch","20747"
"commons-io.wso2:commons-io","20713"
"commons-codec.wso2:commons-codec","20671"
"org.opencastproject:opencast-common","20591"
"com.squareup.okio:okio","20588"
"com.github.lalyos:jfiglet","20571"
"javax.sip:jain-sip-ri","20567"
"commons-net:commons-net","20547"
"wsdl4j.wso2:wsdl4j","20541"
"com.yahoo.vespa:testutil","20488"
"org.finos.legend.engine:legend-engine-pure-code-compiled-core","20465"
"com.github.kstyrc:embedded-redis","20455"
"net.bytebuddy:byte-buddy-agent","20453"
"org.apache.maven:maven-compat","20404"
"org.apache.hadoop:hadoop-hdfs","20394"
"com.amazonaws:aws-java-sdk-dynamodb","20323"
"org.apereo:spring-webflow-client-repo","20310"
"org.springframework.boot:spring-boot-starter-logging","20291"
"com.palantir.atlasdb:atlasdb-client","20259"
"com.jwebmp.core:jwebmp-core","20248"
"androidx.lifecycle:lifecycle-runtime-ktx","20239"
"org.apache.felix:org.apache.felix.scr.annotations","20190"
"org.apache.groovy:groovy-json","20184"
"org.junit.platform:junit-platform-commons","20149"
"org.uberfire:uberfire-commons","20115"
"com.typesafe.akka:akka-actor_2.13","20107"
"org.apache.logging.log4j:log4j-layout-template-json","20046"
"io.github.classgraph:classgraph","20008"
"org.finos.legend.pure:legend-pure-m4","19972"
"com.google.api:gax-grpc","19900"
"org.netbeans.api:org-openide-util-lookup","19838"
"com.google.guava:guava-testlib","19777"
"org.noear:solon-test","19754"
"com.google.inject.extensions:guice-persist","19745"
"org.apache.thrift:libthrift","19694"
"org.apache.camel.quarkus:camel-quarkus-core","19586"
"org.drools:drools-compiler","19525"
"org.springframework.boot:spring-boot-starter-data-redis","19517"
"com.github.scopt:scopt_2.13","19504"
"org.apache.commons:commons-csv","19473"
"com.yahoo.vespa:config-lib","19449"
"com.google.api.grpc:proto-google-iam-v1","19440"
"com.google.zxing:core","19389"
"org.apache.groovy:groovy-templates","19387"
"org.springdoc:springdoc-openapi-ui","19263"
"org.wso2.carbon.commons:org.wso2.carbon.tenant.common","19231"
"org.jetbrains.kotlinx:kotlinx-coroutines-core-js","19223"
"org.kie:kie-internal","19216"
"io.vertx:vertx-codegen","19207"
"io.perfmark:perfmark-api","19184"
"org.xwiki.rendering:xwiki-rendering-api","19136"
"org.apache.camel.quarkus:camel-quarkus-core-deployment","19120"
"commons-dbcp:commons-dbcp","19048"
"org.apache.pdfbox:pdfbox","19025"
"org.netbeans.api:org-openide-util","18963"
"co.fs2:fs2-core_2.13","18917"
"javax.servlet:jsp-api","18908"
"org.wso2.carbon.identity.framework:org.wso2.carbon.identity.claim.metadata.mgt","18903"
"io.grpc:grpc-auth","18896"
"org.noear:solon.cloud","18851"
"org.jetbrains.kotlinx:atomicfu","18814"
"org.apache.groovy:groovy-xml","18778"
"org.wso2.carbon.apimgt:org.wso2.carbon.apimgt.rest.api.common","18734"
"com.google.auth:google-auth-library-credentials","18700"
"org.kie.soup:kie-soup-commons","18670"
"io.swagger:swagger-core","18668"
"javax.servlet.jsp:jsp-api","18668"
"com.daml:daml-lf-transaction_2.13","18664"
"org.wso2.carbon:org.wso2.carbon.user.api","18655"
"commons-pool:commons-pool","18647"
"org.scala-js:scalajs-test-interface_2.11","18638"
"org.scalatest:scalatest_2.9.1","18637"
"com.lihaoyi:ammonite-util_2.13","18559"
"org.apache.groovy:groovy-jsr223","18545"
"com.datastax.cassandra:cassandra-driver-core","18513"
"org.apache.spark:spark-sql_2.12","18506"
"org.apache.curator:curator-test","18504"
"org.apache.commons:commons-dbcp2","18446"
"com.palantir.atlasdb:lock-api-objects","18378"
"org.apache.groovy:groovy-sql","18351"
"org.apache.sshd:sshd-core","18330"
"org.liquibase:liquibase-core","18319"
"org.apache.groovy:groovy-datetime","18313"
"javax.jcr:jcr","18288"
"org.apache.groovy:groovy-groovysh","18270"
"com.daml:scala-utils_2.13","18240"
"org.graalvm.nativeimage:svm","18163"
"com.yahoo.vespa:config-provisioning","18069"
"org.scala-lang.modules:scala-xml_2.12","18042"
"org.mybatis:mybatis","18029"
"com.squareup.moshi:moshi","18001"
"org.jboss.weld.se:weld-se-core","17982"
"org.eclipse.jetty:jetty-security","17964"
"com.google.api:gax","17941"
"com.palantir.tritium:tritium-registry","17928"
"org.jboss.shrinkwrap.resolver:shrinkwrap-resolver-impl-maven-archive","17923"
"com.github.javaparser:javaparser-core","17904"
"org.spockframework:spock-spring","17901"
"org.springframework.boot:spring-boot-starter-jdbc","17901"
"com.lihaoyi:mill-scalalib_2.13","17896"
"io.circe:circe-parser_2.13","17877"
"org.mobicents.servlet.sip:sip-servlets-application-router","17840"
"io.opencensus:opencensus-api","17839"
"org.jmock:jmock-junit4","17724"
"com.github.fakemongo:fongo","17721"
"io.netty:netty","17683"
"com.google.auto.value:auto-value","17678"
"com.lihaoyi:ammonite-ops_2.12","17677"
"org.infinispan:infinispan-commons-test","17667"
"org.eclipse.jetty:jetty-io","17656"
"org.eclipse.jetty:jetty-client","17639"
"org.codehaus.jettison:jettison","17606"
"com.typesafe.akka:akka-testkit_2.12","17576"
"org.apache.curator:curator-recipes","17526"
"io.streamnative:pulsar-client-original","17514"
"com.typesafe.scala-logging:scala-logging_2.12","17502"
"org.apache.ws.commons.axiom:axiom-api","17454"
"org.apache.tomcat.embed:tomcat-embed-core","17413"
"com.fasterxml.jackson.module:jackson-module-jaxb-annotations","17398"
"org.glassfish.jersey.containers:jersey-container-servlet","17385"
"org.apache.spark:spark-core_2.11","17370"
"org.webjars.bowergithub.polymer:polymer","17364"
"com.typesafe.akka:akka-actor_2.12","17363"
"org.wso2.carbon.identity.framework:org.wso2.carbon.user.mgt.stub","17351"
"org.mobicents.servlet.sip.containers:sip-servlets-catalina-7","17328"
"org.infinispan:infinispan-component-annotations","17316"
"com.hashicorp:cdktf","17305"
"org.jboss.errai:errai-ioc","17234"
"org.wildfly.common:wildfly-common","17231"
"org.scoverage:scalac-scoverage-plugin_2.11","17165"
"com.google.jimfs:jimfs","17119"
"org.scala-sbt:test-interface","17098"
"io.opentracing:opentracing-util","17093"
"org.wso2.orbit.org.apache.httpcomponents:httpclient","17089"
"org.junit.platform:junit-platform-suite-api","17070"
"io.grpc:grpc-services","17067"
"org.scoverage:scalac-scoverage-runtime_2.11","17065"
"org.apereo.cas:cas-server-core-webflow","17044"
"io.fabric8:fabric8-arquillian","17044"
"org.mobicents.sipunit:sipunit","17011"
"org.mobicents:checkstyle","16990"
"com.yahoo.vespa:defaults","16858"
"aws.smithy.kotlin:utils-jvm","16840"
"javax.cache:cache-api","16728"
"com.sun.jersey:jersey-server","16679"
"org.eclipse.dirigible:dirigible-commons-api","16644"
"org.wso2.carbon.identity.framework:org.wso2.carbon.user.mgt","16613"
"com.palantir.common:streams","16604"
"com.hazelcast:hazelcast","16574"
"io.micrometer:micrometer-registry-prometheus","16478"
"io.shiftleft:codepropertygraph_2.13","16471"
"software.amazon.awscdk:lambda","16369"
"org.apereo.cas:cas-server-core-webflow-api","16367"
"com.daml:resources_2.13","16348"
"io.github.openfeign:feign-core","16331"
"com.microsoft.sqlserver:mssql-jdbc","16303"
"io.springfox:springfox-swagger2","16299"
"com.palantir.atlasdb:timestamp-api","16290"
"org.scalameta:munit_2.13","16225"
"org.jboss.resteasy:resteasy-client","16206"
"org.conscrypt:conscrypt-openjdk-uber","16169"
"io.airlift:testing","16138"
"org.jboss.logmanager:jboss-logmanager","16133"
"org.opendaylight.yangtools:concepts","16131"
"org.junit.platform:junit-platform-engine","16124"
"com.sun.mail:javax.mail","16095"
"jakarta.servlet.jsp.jstl:jakarta.servlet.jsp.jstl-api","16095"
"com.palantir.tokens:auth-tokens","16065"
"org.apereo.cas:cas-server-core-authentication","16057"
"com.sun.activation:javax.activation","15985"
"org.eclipse.osgi:org.eclipse.osgi","15968"
"com.palantir.atlasdb:commons-executors","15967"
"org.joda:joda-convert","15960"
"org.apache.cxf:cxf-rt-rs-client","15925"
"org.apache.spark:spark-sql_2.11","15892"
"org.clojure:clojure","15852"
"aws.sdk.kotlin:aws-json-protocols-jvm","15824"
"com.github.sbt:junit-interface","15806"
"jline:jline","15792"
"io.airlift:log","15752"
"org.glassfish:javax.el","15715"
"org.apache.lucene:lucene-analyzers-common","15685"
"org.apache.shiro:shiro-core","15680"
"com.fasterxml.jackson.dataformat:jackson-dataformat-cbor","15660"
"com.typesafe.scala-logging:scala-logging_2.13","15656"
"com.daml:daml-lf-dev-archive-java-proto","15634"
"software.amazon.awssdk:retries-spi","15547"
"org.springframework.data:spring-data-redis","15528"
"com.typesafe.akka:akka-testkit_2.11","15486"
"org.wso2.carbon:javax.cache.wso2","15473"
"androidx.core:core","15472"
"org.anyline:anyline-data-jdbc","15466"
"org.wso2.orbit.io.swagger:swagger-codegen","15457"
"io.circe:circe-generic_2.13","15451"
"org.openjdk.jcstress:jcstress-core","15428"
"org.springdoc:springdoc-openapi-starter-webmvc-ui","15418"
"com.github.stefanbirkner:system-rules","15407"
"org.openjdk.jol:jol-core","15398"
"org.wso2.carbon.mediation:org.wso2.carbon.mediator.service","15351"
"org.apache.httpcomponents.wso2:httpcore","15345"
"org.eclipse.jetty:jetty-jmx","15333"
"de.flapdoodle.embed:de.flapdoodle.embed.memcached","15329"
"com.squareup.misk:misk-inject","15298"
"com.google.http-client:google-http-client-gson","15269"
"co.fs2:fs2-core_2.12","15261"
"org.jetbrains.kotlinx:kotlinx-serialization-json-js","15255"
"org.springframework.boot:spring-boot-test","15249"
"javax.transaction:jta","15217"
"org.mariadb.jdbc:mariadb-java-client","15208"
"org.wso2.carbon.identity.framework:org.wso2.carbon.identity.event","15200"
"io.grpc:grpc-grpclb","15181"
"org.apache.lucene:lucene-queryparser","15161"
"io.opencensus:opencensus-contrib-http-util","15146"
"com.android.support:support-annotations","15144"
"com.yahoo.vespa:configdefinitions","15140"
"com.android.support:support-v4","15139"
"org.apache.kafka:connect-api","15121"
"org.webjars.bowergithub.vaadin:vaadin-element-mixin","15064"
"io.grpc:grpc-alts","15042"
"org.netbeans.api:org-openide-filesystems","14970"
"javax.websocket:javax.websocket-api","14961"
"io.circe:circe-core_2.12","14946"
"org.glassfish.jersey.containers:jersey-container-servlet-core","14941"
"androidx.lifecycle:lifecycle-viewmodel-ktx","14929"
"org.apache.commons:commons-exec","14920"
"io.circe:circe-parser_2.12","14911"
"org.fusesource.jansi:jansi","14907"
"org.testcontainers:postgresql","14903"
"com.yahoo.vespa:config","14894"
"io.reactivex:rxjava","14884"
"com.github.tomakehurst:wiremock-standalone","14828"
"net.logstash.logback:logstash-logback-encoder","14826"
"net.sf.ehcache:ehcache","14804"
"org.wso2.orbit.org.opensaml:opensaml","14787"
"org.wso2.carbon.identity.framework:org.wso2.carbon.user.mgt.common","14716"
"io.streamnative:pulsar-broker","14691"
"org.apache.geronimo.specs:geronimo-jta_1.1_spec","14678"
"org.hdrhistogram:HdrHistogram","14645"
"org.webjars.bowergithub.webcomponents:shadycss","14635"
"org.restcomm:restcomm-connect.commons","14619"
"org.glassfish.jersey.media:jersey-media-multipart","14574"
"org.jmock:jmock","14569"
"io.vertx:vertx-docgen","14562"
"org.ow2.asm:asm-commons","14562"
"jakarta.el:jakarta.el-api","14546"
"org.apache.wicket:wicket","14532"
"jaxen:jaxen","14528"
"org.apache.tomcat:tomcat-catalina","14509"
"io.shiftleft:codepropertygraph_3","14504"
"com.ning:async-http-client","14499"
"org.jetbrains.kotlin:kotlin-parcelize-runtime","14490"
"com.typesafe.akka:akka-testkit_2.13","14455"
"com.squareup.okio:okio-jvm","14448"
"org.xwiki.rendering:xwiki-rendering-test","14435"
"com.google.android:annotations","14428"
"org.wso2.carbon.apimgt:org.wso2.carbon.apimgt.keymgt.client","14415"
"org.wso2.msf4j:msf4j-core","14407"
"org.mortbay.jetty:jetty-util","14389"
"software.amazon.awssdk:iam","14384"
"org.webjars.bowergithub.webcomponents:webcomponentsjs","14315"
"org.apache.curator:curator-framework","14312"
"org.keycloak:keycloak-core","14295"
"com.palantir.atlasdb:commons-annotations","14216"
"org.scalatest:scalatest_sjs0.6_2.12","14213"
"com.sun.xml.ws:jaxws-rt","14181"
"org.netbeans.api:org-openide-util-ui","14157"
"com.yahoo.vespa:config-bundle","14149"
"org.wso2.siddhi:siddhi-core","14112"
"org.hamcrest:java-hamcrest","14102"
"org.glassfish:javax.json","14091"
"org.wso2.orbit.com.nimbusds:nimbus-jose-jwt","14060"
"com.lihaoyi:utest_2.11","14024"
"org.webjars.bowergithub.vaadin:vaadin-development-mode-detector","14001"
"org.webjars.bowergithub.vaadin:vaadin-usage-statistics","13975"
"jakarta.xml.soap:jakarta.xml.soap-api","13965"
"xalan:xalan","13939"
"io.airlift:json","13921"
"com.palantir.conjure.java:conjure-lib","13895"
"com.vaadin:flow-server","13864"
"org.uberfire:uberfire-nio2-model","13848"
"javax.portlet:portlet-api","13834"
"org.scala-lang.modules:scala-xml_2.13","13828"
"com.pulumi:pulumi","13818"
"io.spray:spray-json_2.13","13807"
"com.esotericsoftware:kryo","13800"
"com.daml:ledger-api-common_2.13","13776"
"org.apache.camel:camel-spring","13752"
"io.joern:x2cpg_3","13752"
"com.typesafe.akka:akka-actor_2.11","13709"
"org.teiid:teiid-common-core","13708"
"org.finos.legend.engine:legend-engine-pure-platform-java","13708"
"org.jetbrains.kotlinx:kotlinx-coroutines-core-iosx64","13699"
"org.jetbrains.kotlinx:kotlinx-coroutines-core-iosarm64","13689"
"com.typesafe.akka:akka-http_2.12","13676"
"javax.persistence:persistence-api","13650"
"org.wso2.carbon.identity.framework:org.wso2.carbon.identity.user.registration.stub","13620"
"org.typelevel:scala-library","13619"
"io.ktor:ktor-client-core-jvm","13614"
"software.amazon.awssdk:dynamodb","13608"
"org.infinispan:infinispan-commons","13605"
"com.alibaba:druid","13601"
"org.apache.karaf.features:org.apache.karaf.features.core","13591"
"org.easytesting:fest-assert-core","13573"
"org.wildfly.core:wildfly-controller","13552"
"org.uberfire:uberfire-testing-utils","13519"
"org.uberfire:uberfire-client-api","13512"
"com.netflix.spectator:spectator-api","13508"
"com.google.android:android","13495"
"org.apache.commons:commons-io","13493"
"org.scala-lang.modules:scala-java8-compat_2.12","13491"
"io.fabric8:kubernetes-assertions","13482"
"org.powermock:powermock-core","13478"
"org.wildfly.checkstyle:wildfly-checkstyle-config","13451"
"org.wso2.carbon.utils:org.wso2.carbon.database.utils","13420"
"org.weakref:jmxutils","13417"
"io.vertx:vertx-unit","13416"
"org.scalaz:scalaz-core_2.12","13409"
"org.apache.camel:camel-spring-boot-starter","13397"
"org.apache.maven.plugin-testing:maven-plugin-testing-harness","13397"
"com.palantir.conjure.java.api:service-config","13387"
"org.asynchttpclient:async-http-client","13385"
"com.lihaoyi:acyclic_2.11","13364"
"io.airlift:configuration","13357"
"org.teiid:teiid-engine","13357"
"org.hibernate.javax.persistence:hibernate-jpa-2.1-api","13326"
"io.janstenpickle:trace4cats-model_2.13","13315"
"io.janstenpickle:trace4cats-model_2.12","13294"
"org.apache.nifi:nifi-api","13277"
"org.apache.hadoop:hadoop-mapreduce-client-core","13271"
"slf4j.wso2:slf4j","13239"
"com.bihe0832.android:lib-log","13211"
"com.fasterxml.woodstox:woodstox-core","13164"
"org.apereo.cas:cas-server-core-util","13114"
"org.infinispan:infinispan-client-hotrod","13111"
"org.mongodb:mongodb-driver-sync","13110"
"software.amazon.awssdk:sts","13078"
"org.lz4:lz4-java","13058"
"org.apache.camel:camel-spring-boot-dependencies","13056"
"org.typelevel:cats-laws_2.12","13055"
"com.ibm.icu:icu4j","13052"
"org.apache.camel:camel-core-starter","13030"
"org.scalameta:munit_3","13016"
"com.bihe0832.android:lib-android","13012"
"com.bihe0832.android:lib-utils-common","12998"
"androidx.lifecycle:lifecycle-livedata-ktx","12990"
"com.nimbusds:oauth2-oidc-sdk","12967"
"org.teiid:teiid-metadata","12953"
"io.quarkus:quarkus-jackson","12950"
"org.wso2.orbit.org.apache.neethi:neethi","12924"
"com.sun.enterprise:hk2","12891"
"com.typesafe.scala-logging:scala-logging_2.11","12883"
"libthrift.wso2:libthrift","12868"
"com.googlecode.java-diff-utils:diffutils","12853"
"io.fabric8:kubernetes-client","12853"
"org.apache.taglibs:taglibs-standard-impl","12847"
"org.apache.felix:org.apache.felix.framework","12844"
